Category;F1 score;Pipeline_id;Pipeline;Validation set;Training dataset
Audio;0.6058950157310813;164_Audio;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_description_test.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Audio;0.5624195624195624;168_Audio;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data_description_test.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Computer Vision;0.8470376522702103;168_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data_description_test.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Computer Vision;0.8251988950757676;167_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/somef_data_description_test.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
General;0.6637574291173393;167_General;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/somef_data_description_test.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
General;0.6613093709884468;168_General;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data_description_test.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Graphs;0.8985074626865672;164_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_description_test.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Graphs;0.7614035087719297;168_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data_description_test.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Natural Language Processing;0.7808364615326281;166_Natural Language Processing;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description_test.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Natural Language Processing;0.7701996927803378;164_Natural Language Processing;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_description_test.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Reinforcement Learning;0.9344135802469136;164_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_description_test.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Reinforcement Learning;0.9203784366071848;168_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data_description_test.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Sequential;0.7255218544573867;166_Sequential;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description_test.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Sequential;0.6711798839458414;165_Sequential;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description_test.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Audio;0.5940298507462687;171_Audio;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Audio;0.5860175776493768;172_Audio;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Computer Vision;0.879279567323417;170_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_description.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Computer Vision;0.8768351631037257;169_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_description.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
General;0.7201026479538539;172_General;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
General;0.7113537147191955;171_General;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Graphs;0.85099757813401;173_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/somef_data_description.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Graphs;0.7024365197908886;174_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data_description.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Natural Language Processing;0.8042309549448352;171_Natural Language Processing;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Natural Language Processing;0.8010734564271198;172_Natural Language Processing;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Reinforcement Learning;0.9256965944272446;170_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_description.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Reinforcement Learning;0.9256965944272446;174_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data_description.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Sequential;0.6583898157803267;172_Sequential;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
Sequential;0.633376702475833;174_Sequential;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7fe6d15641f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data_description.csv;../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv
