Category;F1 score;Pipeline_id;Pipeline;Validation set;Training dataset
Natural Language Processing;0.7785081705702641;490_Natural Language Processing;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts.csv;../data/somef_data_description.csv
Reinforcement Learning;0.8839357220569799;488_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/abstracts.csv;../data/somef_data_description.csv
Computer Vision;0.9027990747719417;494_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_description_test.csv;../data/somef_data_description.csv
Computer Vision;0.8843325569832257;493_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_description_test.csv;../data/somef_data_description.csv
Natural Language Processing;0.8307615729218516;495_Natural Language Processing;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description_test.csv;../data/somef_data_description.csv
Natural Language Processing;0.8307615729218516;496_Natural Language Processing;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_description_test.csv;../data/somef_data_description.csv
Reinforcement Learning;0.8572464597885415;494_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_description_test.csv;../data/somef_data_description.csv
Natural Language Processing;0.7847054947106076;503_Natural Language Processing;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_somef_data.csv;../data/somef_data_description.csv
Natural Language Processing;0.7588052768515026;500_Natural Language Processing;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_somef_data.csv;../data/somef_data_description.csv
Computer Vision;0.8414104985494906;514_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_test.csv;../data/merged_abstracts_somef_data.csv
Computer Vision;0.8340786851686837;513_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_test.csv;../data/merged_abstracts_somef_data.csv
Reinforcement Learning;0.7818435001937691;516_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data_test.csv;../data/merged_abstracts_somef_data.csv
Audio;0.9828550377846293;520_Audio;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts_test.csv;../data/merged_abstracts_somef_data.csv
Audio;0.959187607442613;519_Audio;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts_test.csv;../data/merged_abstracts_somef_data.csv
Computer Vision;1.0;517_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/abstracts_test.csv;../data/merged_abstracts_somef_data.csv
Computer Vision;1.0;518_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/abstracts_test.csv;../data/merged_abstracts_somef_data.csv
General;0.9986333063369153;520_General;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts_test.csv;../data/merged_abstracts_somef_data.csv
General;0.998178384661618;519_General;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts_test.csv;../data/merged_abstracts_somef_data.csv
Graphs;0.9498306566153174;518_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/abstracts_test.csv;../data/merged_abstracts_somef_data.csv
Graphs;0.8905018980942752;520_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts_test.csv;../data/merged_abstracts_somef_data.csv
Natural Language Processing;0.9965208536637109;520_Natural Language Processing;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts_test.csv;../data/merged_abstracts_somef_data.csv
Natural Language Processing;0.9951406832794327;519_Natural Language Processing;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts_test.csv;../data/merged_abstracts_somef_data.csv
Reinforcement Learning;0.9989390704852736;519_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts_test.csv;../data/merged_abstracts_somef_data.csv
Reinforcement Learning;0.9968293748254653;520_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts_test.csv;../data/merged_abstracts_somef_data.csv
Sequential;1.0;519_Sequential;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts_test.csv;../data/merged_abstracts_somef_data.csv
Sequential;1.0;520_Sequential;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts_test.csv;../data/merged_abstracts_somef_data.csv
Computer Vision;0.8310623057053949;523_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_somef_data_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Computer Vision;0.8303603081511702;524_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_somef_data_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Reinforcement Learning;0.8119551408024943;528_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_somef_data_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Reinforcement Learning;0.7522521137153633;524_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_somef_data_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Audio;0.9364534011104685;531_Audio;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Audio;0.9230202335825586;532_Audio;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Computer Vision;0.991080169934589;530_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Computer Vision;0.9897340345912577;529_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
General;0.9760738497590304;532_General;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
General;0.974730743612314;531_General;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Graphs;0.896948468427943;530_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Graphs;0.8608744447611478;534_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Natural Language Processing;0.9656083635785959;531_Natural Language Processing;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Natural Language Processing;0.961572463341547;532_Natural Language Processing;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Reinforcement Learning;0.9920938515651649;530_Reinforcement Learning;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Reinforcement Learning;0.9907268329274265;532_Reinforcement Learning;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Sequential;0.944208865226914;532_Sequential;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Sequential;0.9125902602255218;531_Sequential;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
Computer Vision;0.9523091146125633;536_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_somef_data_somef_data_description.csv;../data/merged_abstracts_somef_data.csv
